,name,image_path,image_url,product_id,prdouct_url
0,110406728.jpg,/home/mahdi/Pictures/test/1.jpeg,"https://dkstatics-public-2.digikala.com/digikala-products/110406728.jpg?x-oss-process=image/resize,h_500,w_500/quality,q_80",1476098,https://www.digistyle.com/product/1476098-کفش-مردانه-مل-اند-موژ-مدل-m209-1
1,110406734.jpg,/home/mahdi/Pictures/test/2.jpeg,"https://dkstatics-public.digikala.com/digikala-products/110406734.jpg?x-oss-process=image/resize,h_500,w_500/quality,q_80",1476098,https://www.digistyle.com/product/1476098-کفش-مردانه-مل-اند-موژ-مدل-m209-1
2,110406730.jpg,/home/mahdi/Pictures/test/3.jpeg,"https://dkstatics-public-2.digikala.com/digikala-products/110406730.jpg?x-oss-process=image/resize,h_500,w_500/quality,q_80",1476098,https://www.digistyle.com/product/1476098-کفش-مردانه-مل-اند-موژ-مدل-m209-1
3,110406729.jpg,/home/mahdi/Pictures/test/4.jpeg,"https://dkstatics-public.digikala.com/digikala-products/110406729.jpg?x-oss-process=image/resize,h_500,w_500/quality,q_80",1476098,https://www.digistyle.com/product/1476098-کفش-مردانه-مل-اند-موژ-مدل-m209-1
4,110406731.jpg,/home/mahdi/Pictures/test/5.jpeg,"https://dkstatics-public.digikala.com/digikala-products/110406731.jpg?x-oss-process=image/resize,h_500,w_500/quality,q_80",1476098,https://www.digistyle.com/product/1476098-کفش-مردانه-مل-اند-موژ-مدل-m209-1
